PrepId,Description,PakQty,PakUOM,InventoryGroup,StdQty,StdUom
P-54279,SALSA|Pineapple EZ,3.75,L,,3750.0,ml
P-48487,SALSA|Rancheros,1.2,L,PREP,1200.0,ml
P-32665,SALSA|Roasted Pineapple|FORMAL,10.0,L,FEAST,10000.0,ml
P-41548,SALSA|Salsa Roja,30.0,L,PREP,30000.0,ml
P-26713,SAUCE - Fish Stock,20.0,L,PREP,20000.0,ml
P-26715,SAUCE - Veg Stock,30.0,L,PREP,30000.0,ml
P-18874,Sauce-Babaganoush,1.0,L,,1000.0,ml
P-53256,SAUCE|Adobo ,3.25,L,,3250.0,ml
P-71171,SAUCE|Aji Verde,3.0,L,,3000.0,ml
P-8196,SAUCE|Alfredo.,19.0,L,FEAST,19000.0,ml
P-7136,SAUCE|Avocado Crema,2.0,L,PREP,2000.0,ml
P-36566,SAUCE|Avocado Spinach,48.0,L,PREP,48000.0,ml
P-23950,SAUCE|Bacon & Onion Jam,2.812,Kg,PREP,2812.0,g
P-26622,SAUCE|Bechamel,13.0,L,PREP,13000.0,ml
P-50464,SAUCE|Bechamel2021,4.25,L,PREP,4250.0,ml
P-50006,SAUCE|Beef Stroganoff,22.0,L,PREP,22000.0,ml
P-61827,SAUCE|Blue Cheese Spread,2.0,Kg,,2000.0,g
P-67592,SAUCE|Buffalo Sauce,3.5,L,,3500.0,ml
P-50696,SAUCE|Burger|Feast Signature,16.0,L,PREP,16000.0,ml
P-57282,SAUCE|Caper Dill Tartar,350.0,ml,,350.0,ml
P-57152,SAUCE|Caramel ,4.0,L,,4000.0,ml
P-67671,SAUCE|Cashew Alfredo,2.0,L,,2000.0,ml
P-52984,SAUCE|Cheese|For Mac,13.0,Kg,,13000.0,g
P-51516,SAUCE|Chicken Strip Dip,1.0,PTN,,40.5,g
P-35230,SAUCE|Chilaquiles,1.0,L,,1000.0,ml
P-65941,SAUCE|Chili Miso,1.5,L,PRODUCTION FOOD,1500.0,ml
P-9519,SAUCE|Chimichurri,2.2,L,PREP,2200.0,ml
P-67529,SAUCE|Chipotle Alfredo,16.0,L,,16000.0,ml
P-26067,SAUCE|Chipotle Cherry BBQ,13.0,L,PREP,13000.0,ml
P-68105,SAUCE|Cilantro/LimeCrema|VEGAN,255.0,ml,,255.0,ml
P-30796,SAUCE|Citrus Mayo,5.75,L,PREP,5750.0,ml
P-53961,SAUCE|Crab Bisque|STOLW,4.0,L,,4000.0,ml
P-55419,SAUCE|Curry Red,20.0,L,PREP,20000.0,ml
P-56939,SAUCE|Dijon Mayo,1.5,L,,1500.0,ml
P-55814,SAUCE|Dill Cream,5400.0,g,,5400.0,g
P-35142,SAUCE|Escovitch (Test),2.5,L,,2500.0,ml
P-56558,SAUCE|Ginger Beef,8.0,L,,8000.0,ml
P-70779,SAUCE|Ginger Scallion,6.5,L,,6500.0,ml
P-56315,SAUCE|Gochujang Drizzle,3.5,L,,3500.0,ml
P-42319,SAUCE|Gravy|Paneer ,5.0,L,PREP,5000.0,ml
P-35898,SAUCE|green tabasco|Creme,7.5,L,PREP,7500.0,ml
P-44606,SAUCE|Green Thai Curry,30.0,L,PREP,30000.0,ml
P-43581,SAUCE|GreenChimmiChurri,600.0,ml,FEAST,600.0,ml
P-43212,SAUCE|Hanoi Yellow Curry,24.0,L,FEAST,24000.0,ml
P-32691,SAUCE|Hoisin Glaze,1.0,L,PREP,1000.0,ml
P-44936,SAUCE|Honey Garlic,18.0,L,,18000.0,ml
P-62382,SAUCE|Honey Mustard|NEW,1.7,L,,1700.0,ml
P-56087,SAUCE|Horseradish Mayo,8.0,L,,8000.0,ml
P-48494,SAUCE|Hot sauce|cilantro,0.93,L,,930.0,ml
P-33438,SAUCE|Hummus,15.0,L,PREP,15000.0,ml
P-56777,SAUCE|Hummus|Basil,2.0,Kg,PREP,2000.0,g
P-56118,SAUCE|Japchae,9.0,L,,9000.0,ml
P-53926,SAUCE|Jerk Ketchup |FORMAL,3.0,L,PREP,3000.0,ml
P-34843,SAUCE|Kecap Manis,4.0,L,PREP,4000.0,ml
P-50835,SAUCE|Kung Pao,15.0,L,,15000.0,ml
P-7565,SAUCE|Mayo|Sambal Lime,4.2,L,PREP,4200.0,ml
P-27331,SAUCE|Mint Yogurt|VEGAN,2.0,Kg,,2000.0,g
P-71422,SAUCE|Mole Rojo,3.0,L,,3000.0,ml
P-62009,SAUCE|Mushroom & Broccoli|VEGA,700.0,ml,,700.0,ml
P-67288,SAUCE|Mushroom Stroganoff,22.0,L,PREP,22000.0,ml
P-55822,SAUCE|Mustard Gravy,5.0,L,,5000.0,ml
P-47200,SAUCE|Nuoc Cham,3.4,L,FEAST,3400.0,ml
P-61105,SAUCE|OreganoTomato,1.0,L,,1000.0,ml
P-55559,SAUCE|Pad Thai 2.0,19.0,L,,19000.0,ml
P-56503,SAUCE|Pesto Alfredo,20.0,L,PREP,20000.0,ml
P-56419,SAUCE|Pesto Cream ,1.5,L,,1500.0,ml
